,index,date,result_page,subsection_name,headline,_id,word_count,print_page,web_url,byline,keywords,section_name,document_type,snippet,source,pub_date,lead_paragraph,type_of_material,uri,multimedia,abstract,news_desk,print_section
10,9276,1999-01-17,0,Unknown,"{'main': ""Children's Books; Tune In Tomorrow"", 'kicker': None, 'content_kicker': None, 'print_headline': ""Children's Books; Tune In Tomorrow"", 'name': None, 'seo': None, 'sub': None}",nyt://article/2c0d30ca-03ae-551d-be85-8cc169861356,353,27.0,https://www.nytimes.com/1999/01/17/books/children-s-books-tune-in-tomorrow.html,"{'original': 'By Adam Liptak', 'person': [{'firstname': 'Adam', 'middlename': None, 'lastname': 'Liptak', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}","[{'name': 'persons', 'value': 'Sorel, Edward', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Reviews', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Books and Literature', 'rank': 3, 'major': 'N'}, {'name': 'creative_works', 'value': 'JOHNNY ON THE SPOT (BOOK)', 'rank': 4, 'major': 'N'}]",Books,article,Adam Liptak reviews book Johnny on the Spot by Edward Sorel; photo (M)1,The New York Times,1999-01-17T05:00:00+0000,"The great political caricaturist and magazine artist Edward Sorel has also illustrated children's books for years, and lately he has taken to writing them as well. His latest collaboration with himself, JOHNNY ON THE SPOT (Margaret K. McElderry, $16; ages 5 to 9), is an exciting yarn set in the old New York of radio serials, when gangsters toted machine guns in violin cases. Sorel's vivid and engaging illustrations include some big urban tableaus that capture the romance and innocence of the era. The plot is just as lively. When young Johnny's radio conks out during his favorite program, he takes it to Dr. Zaga, the mysterious and eccentric inventor (is there any other kind?) who lives downstairs. Dr. Zaga zaps it with ''a small charge of electrostatic magnetism,'' which causes the radio to broadcast not today's news but tomorrow's. This allows Sorel to present, in quick, deft strokes, some of the usual paradoxes and moral quandaries of time travel. Dr. Zaga tells Johnny that they must not interfere with the future, but he does not explain why, and in any event they do it anyhow, in various ways. At first Johnny merely takes pictures of a bank robbery and sells them to a newspaper, but soon he is rescuing a girl in a burning building and hanging out at the race track, placing bets. (''It's not gambling,'' Dr. Zaga explains to a reluctant Johnny. ''We know which horses will win.'')",Review,nyt://article/2c0d30ca-03ae-551d-be85-8cc169861356,[],Adam Liptak reviews book Johnny on the Spot by Edward Sorel; photo (M)1,Book Review Desk,7
11,792,1991-01-20,2,Book Review,"{'main': 'IN SHORT: FICTION', 'kicker': None, 'content_kicker': None, 'print_headline': 'IN SHORT: FICTION', 'name': None, 'seo': None, 'sub': None}",nyt://article/d9b92611-9131-5da9-872b-0d4bda19899a,357,26.0,https://www.nytimes.com/1991/01/20/books/in-short-fiction.html,"{'original': 'By Mark Dery', 'person': [{'firstname': 'Mark', 'middlename': None, 'lastname': 'Dery', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}","[{'name': 'persons', 'value': 'Dery, Mark', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Swick, Marly', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'BOOK REVIEWS', 'rank': 3, 'major': 'N'}, {'name': 'creative_works', 'value': 'A HOLE IN THE LANGUAGE (BOOK)', 'rank': 4, 'major': 'N'}]",Books,article,"A HOLE IN THE LANGUAGE 
By Marly Swick.
University of Iowa, $17.95.",The New York Times,1991-01-20T05:00:00+0000,"A HOLE IN THE LANGUAGE By Marly Swick.University of Iowa, $17.95.",Review,nyt://article/d9b92611-9131-5da9-872b-0d4bda19899a,[],"A HOLE IN THE LANGUAGE 
By Marly Swick.
University of Iowa, $17.95.",Book Review Desk,7
12,15366,2002-12-15,1,Unknown,"{'main': 'The Joy of Cooking', 'kicker': None, 'content_kicker': None, 'print_headline': 'The Joy of Cooking', 'name': None, 'seo': None, 'sub': None}",nyt://article/56255aee-f6a6-5871-af97-00c839193ff2,684,17.0,https://www.nytimes.com/2002/12/15/books/the-joy-of-cooking.html,"{'original': 'By Jennifer Reese', 'person': [{'firstname': 'Jennifer', 'middlename': None, 'lastname': 'Reese', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}","[{'name': 'persons', 'value': 'Killham, Nina', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Reviews', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Books and Literature', 'rank': 3, 'major': 'N'}, {'name': 'creative_works', 'value': 'HOW TO COOK A TART (BOOK)', 'rank': 4, 'major': 'N'}]",Books,article,Jennifer Reese reviews book How to Cook a Tart by Nina Killham (M),The New York Times,2002-12-15T05:00:00+0000,HOW TO COOK,Review,nyt://article/56255aee-f6a6-5871-af97-00c839193ff2,[],Jennifer Reese reviews book How to Cook a Tart by Nina Killham (M),Book Review Desk,7
13,20161,2006-12-24,1,Unknown,"{'main': 'Affirmative Distraction', 'kicker': None, 'content_kicker': None, 'print_headline': 'Affirmative Distraction', 'name': None, 'seo': None, 'sub': None}",nyt://article/7fb20766-33bd-53c9-96bf-cf7468e6f46c,1222,7.0,https://www.nytimes.com/2006/12/24/books/review/affirmative-distraction.html,"{'original': 'By Christopher Caldwell', 'person': [{'firstname': 'Christopher', 'middlename': None, 'lastname': 'Caldwell', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}","[{'name': 'persons', 'value': 'Michaels, Walter Benn', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Reviews', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Colleges and Universities', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Politics and Government', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Books and Literature', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Discrimination', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Scholarships and Fellowships', 'rank': 7, 'major': 'N'}, {'name': 'creative_works', 'value': 'TROUBLE WITH DIVERSITY, THE (BOOK)', 'rank': 8, 'major': 'N'}, {'name': 'creative_works', 'value': 'TROUBLE WITH DIVERSITY, THE: HOW WE LEARNED TO LOVE IDENTITY AND IGNORE INEQUALITY (BOOK)', 'rank': 9, 'major': 'N'}]",Books,article,Christopher Caldwell reviews book The Trouble With Diversity: How We Learned to Love Identity and Ignore Inequality by Walter Benn Michaels; photo (M),The New York Times,2006-12-24T05:00:00+0000,THE TROUBLE WITH DIVERSITY,Review,nyt://article/7fb20766-33bd-53c9-96bf-cf7468e6f46c,[],Christopher Caldwell reviews book The Trouble With Diversity: How We Learned to Love Identity and Ignore Inequality by Walter Benn Michaels; photo (M),Book Review Desk,7
14,10835,1999-12-19,1,Unknown,"{'main': 'A Poet Turns Pitchman', 'kicker': None, 'content_kicker': None, 'print_headline': 'A Poet Turns Pitchman', 'name': None, 'seo': None, 'sub': None}",nyt://article/438fa831-1606-5ab0-96a7-3393e055147a,2090,18.0,https://www.nytimes.com/1999/12/19/books/a-poet-turns-pitchman.html,"{'original': 'By J. D. McClatchy', 'person': [{'firstname': 'J.', 'middlename': None, 'lastname': None, 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}","[{'name': 'persons', 'value': 'Baughman, Judith S', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Dickey, James', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Bruccoli, Matthew J', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Hart, Henry', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Reviews', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Books and Literature', 'rank': 6, 'major': 'N'}, {'name': 'creative_works', 'value': 'JAMES DICKEY READER, THE (BOOK)', 'rank': 7, 'major': 'N'}, {'name': 'creative_works', 'value': 'CRUX: THE LETTERS OF JAMES DICKEY (BOOK)', 'rank': 8, 'major': 'N'}]",Books,article,"J D McClatchy reviews following books: Crux: The Letters of James Dickey, edited by Matthew J Bruccoli and Judith S Baughman; and The James Dickey Reader, edited by Henry Hart (M)",The New York Times,1999-12-19T05:00:00+0000,Crux,Review,nyt://article/438fa831-1606-5ab0-96a7-3393e055147a,[],"J D McClatchy reviews following books: Crux: The Letters of James Dickey, edited by Matthew J Bruccoli and Judith S Baughman; and The James Dickey Reader, edited by Henry Hart (M)",Book Review Desk,7
15,595,1993-08-08,2,Book Review,"{'main': 'When Brains Collide', 'kicker': None, 'content_kicker': None, 'print_headline': 'When Brains Collide', 'name': None, 'seo': None, 'sub': None}",nyt://article/dac5e966-ec7f-500d-b84b-f9e8a3ad48b6,817,23.0,https://www.nytimes.com/1993/08/08/books/when-brains-collide.html,"{'original': 'By Richard Burgin', 'person': [{'firstname': 'Richard', 'middlename': None, 'lastname': 'Burgin', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}","[{'name': 'persons', 'value': 'Burgin, Richard', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Goldstein, Rebecca', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'BOOK REVIEWS', 'rank': 3, 'major': 'N'}, {'name': 'creative_works', 'value': 'STRANGE ATTRACTORS (BOOK)', 'rank': 4, 'major': 'N'}]",Books,article,"STRANGE ATTRACTORS 
By Rebecca Goldstein.
276 pp. New York: Viking. $21.",The New York Times,1993-08-08T05:00:00+0000,STRANGE ATTRACTORS By Rebecca Goldstein.276 pp. New York: Viking. $21.,Review,nyt://article/dac5e966-ec7f-500d-b84b-f9e8a3ad48b6,[],"STRANGE ATTRACTORS 
By Rebecca Goldstein.
276 pp. New York: Viking. $21.",Book Review Desk,7
16,18383,2005-06-26,1,Unknown,"{'main': ""'Sands of Empire': Civilizations and Their Discontents"", 'kicker': None, 'content_kicker': None, 'print_headline': 'Civilizations and Their Discontents', 'name': None, 'seo': None, 'sub': None}",nyt://article/dd477f6a-2929-5254-9dc3-e1f8c471c0f4,1141,20.0,https://www.nytimes.com/2005/06/26/books/review/sands-of-empire-civilizations-and-their-discontents.html,"{'original': 'By Laura Secor', 'person': [{'firstname': 'Laura', 'middlename': None, 'lastname': 'Secor', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}","[{'name': 'persons', 'value': 'Merry, Robert W', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'United States International Relations', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Books and Literature', 'rank': 3, 'major': 'N'}, {'name': 'creative_works', 'value': 'SANDS OF EMPIRE: MISSIONARY ZEAL, AMERICAN FOREIGN POLICY, AND THE HAZARDS OF GLOBAL AMBITION (BOOK)', 'rank': 4, 'major': 'N'}]",Books,article,"  SANDS OF EMPIRE   Missionary Zeal, American Foreign   Policy, and the Hazards of   Global Ambition.   By Robert W. Merry.   302 pp. Simon & Schuster. $26.   ",The New York Times,2005-06-26T05:00:00+0000,"SANDS OF EMPIRE Missionary Zeal, American Foreign Policy, and the Hazards of Global Ambition. By Robert W. Merry. 302 pp. Simon & Schuster. $26.",Review,nyt://article/dd477f6a-2929-5254-9dc3-e1f8c471c0f4,[],"  SANDS OF EMPIRE   Missionary Zeal, American Foreign   Policy, and the Hazards of   Global Ambition.   By Robert W. Merry.   302 pp. Simon & Schuster. $26.   ",Book Review Desk,7
17,163,1992-01-19,1,Book Review,"{'main': 'IN SHORT: FICTION', 'kicker': None, 'content_kicker': None, 'print_headline': 'IN SHORT: FICTION', 'name': None, 'seo': None, 'sub': None}",nyt://article/c1bde9fd-0581-5e32-b6ad-a926f937fe83,245,18.0,https://www.nytimes.com/1992/01/19/books/in-short-fiction.html,"{'original': 'By Joan Mooney', 'person': [{'firstname': 'Joan', 'middlename': None, 'lastname': 'Mooney', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}","[{'name': 'persons', 'value': 'Mooney, Joan', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Slavitt, David R', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'BOOK REVIEWS', 'rank': 3, 'major': 'N'}, {'name': 'creative_works', 'value': 'SHORT STORIES ARE NOT REAL LIFE: SHORT FICTION (BOOK)', 'rank': 4, 'major': 'N'}]",Books,article,"SHORT STORIES ARE NOT REAL LIFE
Short Fiction.
By David R. Slavitt.
Louisiana State University, $18.95.",The New York Times,1992-01-19T05:00:00+0000,"SHORT STORIES ARE NOT REAL LIFEShort Fiction.By David R. Slavitt.Louisiana State University, $18.95.",Review,nyt://article/c1bde9fd-0581-5e32-b6ad-a926f937fe83,[],"SHORT STORIES ARE NOT REAL LIFE
Short Fiction.
By David R. Slavitt.
Louisiana State University, $18.95.",Book Review Desk,7
18,449,1990-11-11,1,Unknown,"{'main': 'A Bad Year for Buchanan', 'kicker': None, 'content_kicker': None, 'print_headline': 'A Bad Year for Buchanan', 'name': None, 'seo': None, 'sub': None}",nyt://article/37125b62-d0f1-545e-a4a8-2d5b1149838c,1288,22.0,https://www.nytimes.com/1990/11/11/books/a-bad-year-for-buchanan.html,"{'original': 'By Hugh Brogan', 'person': [{'firstname': 'Hugh', 'middlename': None, 'lastname': 'Brogan', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}","[{'name': 'persons', 'value': 'Stampp, Kenneth M', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'BOOK REVIEWS', 'rank': 2, 'major': 'N'}, {'name': 'creative_works', 'value': 'AMERICA IN 1857 (BOOK)', 'rank': 3, 'major': 'N'}]",Books,article,Unknown,The New York Times,1990-11-11T05:00:00+0000,AMERICA IN 1857 A Nation on the Brink. By Kenneth M. Stampp. Illustrated. 388 pp. New York: Oxford University Press. $29.95.,Review,nyt://article/37125b62-d0f1-545e-a4a8-2d5b1149838c,[],  AMERICA IN 1857  A Nation on the Brink. By Kenneth M. Stampp. Illustrated. 388 pp. New York: Oxford University Press. $29.95.,Book Review Desk,7
19,4426,1996-02-04,1,Unknown,"{'main': 'Screen Dreams', 'kicker': None, 'content_kicker': None, 'print_headline': 'Screen Dreams', 'name': None, 'seo': None, 'sub': None}",nyt://article/ca6407d7-b47a-50c5-a302-27e3e08d6f16,1064,8.0,https://www.nytimes.com/1996/02/04/books/screen-dreams.html,"{'original': 'By Liesl Schillinger', 'person': [{'firstname': 'Liesl', 'middlename': None, 'lastname': 'Schillinger', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}","[{'name': 'persons', 'value': 'Pierson, John', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Reviews', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Books and Literature', 'rank': 3, 'major': 'N'}, {'name': 'creative_works', 'value': 'SPIKE, MIKE, SLACKERS & DYKES (BOOK)', 'rank': 4, 'major': 'N'}]",Books,article,Unknown,The New York Times,1996-02-04T05:00:00+0000,"SPIKE, MIKE, SLACKERS & DYKES A Guided Tour Across a Decade of American Independent Cinema. By John Pierson. With the conversational collaboration of Kevin Smith. Illustrated. 371 pp. New York: Miramax Books/Hyperion. $22.95.",Review,nyt://article/ca6407d7-b47a-50c5-a302-27e3e08d6f16,[],"    SPIKE, MIKE, SLACKERS & DYKES A Guided Tour Across a Decade of American Independent Cinema. By John Pierson. With the conversational collaboration of Kevin Smith. Illustrated. 371 pp. New York: Miramax Books/Hyperion. $22.95.   ",Book Review Desk,7
20,19643,2006-07-23,0,Unknown,"{'main': 'Catcher in the Rue', 'kicker': '\x91Kiffe Kiffe Tomorrow,\x92 by Faïza Guèn', 'content_kicker': None, 'print_headline': 'Catcher in the Rue', 'name': None, 'seo': None, 'sub': None}",nyt://article/432ce5bd-964e-5345-b53a-42ea602ea882,789,13.0,https://www.nytimes.com/2006/07/23/books/review/catcher-in-the-rue.html,"{'original': 'By Lucinda Rosenfeld', 'person': [{'firstname': 'Lucinda', 'middlename': None, 'lastname': 'Rosenfeld', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}","[{'name': 'persons', 'value': 'Guene, Faiza', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Reviews', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Books and Literature', 'rank': 3, 'major': 'N'}, {'name': 'creative_works', 'value': 'KIFFE KIFFE TOMORROW (BOOK)', 'rank': 4, 'major': 'N'}]",Books,article,Lucinda Rosenfeld reviews book Kiffe Kiffe Tomorrow by Faiza Guene; drawing (M),The New York Times,2006-07-23T05:00:00+0000,KIFFE KIFFE TOMORROW,Review,nyt://article/432ce5bd-964e-5345-b53a-42ea602ea882,[],Lucinda Rosenfeld reviews book Kiffe Kiffe Tomorrow by Faiza Guene; drawing (M),Book Review Desk,7
21,11796,2000-07-16,1,Unknown,"{'main': 'Books in Brief: Fiction; Last Words, Sort Of', 'kicker': None, 'content_kicker': None, 'print_headline': 'Books in Brief: Fiction; Last Words, Sort Of', 'name': None, 'seo': None, 'sub': None}",nyt://article/691de487-06f0-503c-b747-edc8320793a9,316,21.0,https://www.nytimes.com/2000/07/16/books/books-in-brief-fiction-last-words-sort-of.html,"{'original': 'By Etelka Lehoczky', 'person': [{'firstname': 'Etelka', 'middlename': None, 'lastname': 'Lehoczky', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}","[{'name': 'persons', 'value': 'Brautigan, Richard', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Reviews', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Books and Literature', 'rank': 3, 'major': 'N'}, {'name': 'creative_works', 'value': 'UNFORTUNATE WOMAN, AN: A JOURNEY (BOOK)', 'rank': 4, 'major': 'N'}]",Books,article,Etelka Lehoczky reviews book An Unfortunate Woman: A Journey by Richard Brautigan; drawing (S),The New York Times,2000-07-16T05:00:00+0000,"When someone takes his own life, it's tempting to interpret everything he did and said near the end as a kind of warning. Such compulsive reductionism is particularly difficult to avoid in reading AN UNFORTUNATE WOMAN: A Journey (St. Martin's, $17.95), a book-length work Richard Brautigan completed a year before his suicide in 1984. In it, Brautigan creates what he calls ''a calendar of one man's journey during a few months in his life'' that, though labeled as fiction by its publisher, reads like memoir. The title refers to a friend who had killed herself and whose absence is the book's organizing force. Under the shadow of this event, Brautigan's familiar mix of wry stories and observations takes on a persistent mordancy. There are certainly moments here when he revels in the absurd, as when he relates his determination, while visiting Hawaii, to pose for a photo with a chicken. More often, though, he adopts a subdued tone that will surprise fans of his famously playful novels. After devoting so much thought to the question of individual freedom in a corrupt world, Brautigan seems here to concede, finally, that some things are inescapable. He dedicates his introduction to another friend who had recently died from cancer. It's possible to read countless other elements of the book as intimations of mortality, from Brautigan's compulsive traveling to his habit of concluding many sections with a date and the word ''finished.'' But just as evident, though overshadowed by subsequent events, is the author's determination to resist the bleak certitude of death. ''Life cannot be controlled and perhaps not even envisioned and . . . design and portent are out of the question,'' he notes at one point. Such a statement -- along with the rest of ''An Unfortunate Woman'' -- can be read as an expression of Zen-like peace or of helplessness verging on despair. Etelka Lehoczky",Review,nyt://article/691de487-06f0-503c-b747-edc8320793a9,[],Etelka Lehoczky reviews book An Unfortunate Woman: A Journey by Richard Brautigan; drawing (S),Book Review Desk,7
22,4772,1996-04-28,2,Unknown,"{'main': 'Daughters of the Revolution', 'kicker': None, 'content_kicker': None, 'print_headline': 'Daughters of the Revolution', 'name': None, 'seo': None, 'sub': None}",nyt://article/d396afe1-2eba-504d-a9cb-d420f4d45717,997,27.0,https://www.nytimes.com/1996/04/28/books/daughters-of-the-revolution.html,"{'original': 'By John Demos', 'person': [{'firstname': 'John', 'middlename': None, 'lastname': 'Demos', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}","[{'name': 'persons', 'value': 'Norton, Mary Beth', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Reviews', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Books and Literature', 'rank': 3, 'major': 'N'}, {'name': 'creative_works', 'value': 'FOUNDING MOTHERS & FATHERS (BOOK)', 'rank': 4, 'major': 'N'}]",Books,article,Unknown,The New York Times,1996-04-28T05:00:00+0000,FOUNDING MOTHERS & FATHERS Gendered Power and the Forming of American Society. By Mary Beth Norton. 496 pp. New York: Alfred A. Knopf. $35.,Review,nyt://article/d396afe1-2eba-504d-a9cb-d420f4d45717,[],    FOUNDING MOTHERS & FATHERS Gendered Power and the Forming of American Society. By Mary Beth Norton. 496 pp. New York: Alfred A. Knopf. $35.   ,Book Review Desk,7
23,2480,1994-11-13,1,Unknown,"{'main': 'IN SHORT: FICTION', 'kicker': None, 'content_kicker': None, 'print_headline': 'IN SHORT: FICTION', 'name': None, 'seo': None, 'sub': None}",nyt://article/4552d3df-a889-5f16-aeca-7c94557b8cea,200,58.0,https://www.nytimes.com/1994/11/13/books/in-short-fiction-811009.html,"{'original': 'By Jay E. Rosen', 'person': [{'firstname': 'Jay', 'middlename': 'E.', 'lastname': 'Rosen', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}","[{'name': 'persons', 'value': 'Koontz, Dean', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'BOOK REVIEWS', 'rank': 2, 'major': 'N'}, {'name': 'creative_works', 'value': 'DARK RIVERS OF THE HEART (BOOK)', 'rank': 3, 'major': 'N'}]",Books,article,Unknown,The New York Times,1994-11-13T05:00:00+0000,"THRILLER DARK RIVERS OF THE HEART By Dean Koontz. Knopf, $24.",Review,nyt://article/4552d3df-a889-5f16-aeca-7c94557b8cea,[],"  THRILLER  DARK RIVERS OF THE HEART  By Dean Koontz. Knopf, $24.",Book Review Desk,7
24,5555,1996-10-20,0,Unknown,"{'main': ""The 'P' Word"", 'kicker': None, 'content_kicker': None, 'print_headline': ""The 'P' Word"", 'name': None, 'seo': None, 'sub': None}",nyt://article/465a2df8-f286-5e70-8986-f3fa66af3900,1027,27.0,https://www.nytimes.com/1996/10/20/books/the-p-word.html,"{'original': 'By Linda Wertheimer', 'person': [{'firstname': 'Linda', 'middlename': None, 'lastname': 'Wertheimer', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}","[{'name': 'subject', 'value': 'Reviews', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Books and Literature', 'rank': 2, 'major': 'N'}, {'name': 'creative_works', 'value': 'POWERTOWN (BOOK)', 'rank': 3, 'major': 'N'}]",Books,article,Linda Wertheimer reviews book Powertown by Michael Lind (L),The New York Times,1996-10-20T05:00:00+0000,POWERTOWN,Review,nyt://article/465a2df8-f286-5e70-8986-f3fa66af3900,[],Linda Wertheimer reviews book Powertown by Michael Lind (L),Book Review Desk,7
25,11325,2000-04-02,0,Unknown,"{'main': 'Books in Brief: Fiction', 'kicker': None, 'content_kicker': None, 'print_headline': 'Books in Brief: Fiction', 'name': None, 'seo': None, 'sub': None}",nyt://article/612dfff8-4665-5530-8196-1b67b455d1fc,234,22.0,https://www.nytimes.com/2000/04/02/books/books-in-brief-fiction-423955.html,"{'original': 'By Kimberly B. Marlowe', 'person': [{'firstname': 'Kimberly', 'middlename': None, 'lastname': None, 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}","[{'name': 'persons', 'value': 'Burgin, Richard', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Reviews', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Books and Literature', 'rank': 3, 'major': 'N'}, {'name': 'creative_works', 'value': 'GHOST QUARTET (BOOK)', 'rank': 4, 'major': 'N'}]",Books,article,Kimberly B Marlowe reviews book Ghost Quartet by Richard Burgin (S),The New York Times,2000-04-02T05:00:00+0000,Ghost Quartet,Review,nyt://article/612dfff8-4665-5530-8196-1b67b455d1fc,[],Kimberly B Marlowe reviews book Ghost Quartet by Richard Burgin (S),Book Review Desk,7
26,1801,1994-06-05,0,Unknown,"{'main': 'Keep On Farming', 'kicker': None, 'content_kicker': None, 'print_headline': 'Keep On Farming', 'name': None, 'seo': None, 'sub': None}",nyt://article/35cb31f3-52a7-5ad0-8f7e-04ad74059ec8,897,40.0,https://www.nytimes.com/1994/06/05/books/keep-on-farming.html,"{'original': 'By Howard Frank Mosher', 'person': [{'firstname': 'Howard', 'middlename': 'Frank', 'lastname': 'Mosher', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}","[{'name': 'persons', 'value': 'SVENSON, PETER', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'BOOK REVIEWS', 'rank': 2, 'major': 'N'}, {'name': 'creative_works', 'value': 'PRESERVATION (BOOK)', 'rank': 3, 'major': 'N'}]",Books,article,Unknown,The New York Times,1994-06-05T05:00:00+0000,PRESERVATION By Peter Svenson. 190 pp. Boston: Faber & Faber. $21.95.,Review,nyt://article/35cb31f3-52a7-5ad0-8f7e-04ad74059ec8,[],  PRESERVATION By Peter Svenson. 190 pp. Boston: Faber & Faber. $21.95.,Book Review Desk,7
27,9841,1999-05-16,3,Unknown,"{'main': 'Books in Brief: Fiction', 'kicker': None, 'content_kicker': None, 'print_headline': 'Books in Brief: Fiction', 'name': None, 'seo': None, 'sub': None}",nyt://article/dcaffaf2-a7d5-50f2-95d0-dc4686c87f2b,253,29.0,https://www.nytimes.com/1999/05/16/books/books-in-brief-fiction-583618.html,"{'original': 'By Andrew Essex', 'person': [{'firstname': 'Andrew', 'middlename': None, 'lastname': 'Essex', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}","[{'name': 'persons', 'value': 'King, Stephen', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Reviews', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Books and Literature', 'rank': 3, 'major': 'N'}, {'name': 'creative_works', 'value': 'GIRL WHO LOVED TOM GORDON, THE (BOOK)', 'rank': 4, 'major': 'N'}]",Books,article,Andrew Essex reviews book The Girl Who Loved Tom Gordon by Stephen King (S),The New York Times,1999-05-16T05:00:00+0000,The Girl Who Loved Tom Gordon,Review,nyt://article/dcaffaf2-a7d5-50f2-95d0-dc4686c87f2b,[],Andrew Essex reviews book The Girl Who Loved Tom Gordon by Stephen King (S),Book Review Desk,7
